index,Ticker,Date,Open,Close,Volume,quarter,Asset Turnover,Current Ratio,Days Sales In Receivables,Debt/Equity Ratio,Gross Margin,Inventory Turnover Ratio,Long-term Debt / Capital,Net Profit Margin,Operating Margin,ROE - Return On Equity,Receiveable Turnover,Return On Tangible Equity,Days,MA50,MA200,Crossover,Profitable,%Change,Ticker_encoded
333587,CNC,11/14/2016,25.7,25.78,8169600,4,0.5897,0.9701,24.2927,0.7878,14.8266,0.0001,0.4404,2.1913,4.3993,4.3324,3.7048,-73.5632,775,31.7842,31.8841,-1,0,0,0.315789474
333663,CNC,3/7/2017,35.5,35.28,2294600,1,0.5488,1.0224,23.9586,0.7638,11.694,0.0001,0.4328,1.1856,2.0471,2.1696,3.7565,-100,888,32.5296,32.4503,1,1,1.615646259,0.315789474
334129,CNC,1/11/2019,59.57,59.99,2470800,1,0.5494,1.036,28.3946,0.5858,12.7901,0.0001,0.368,2.8302,3.7139,4.4611,3.1696,21.227,1563,64.2022,64.2375,-1,0,0,0.315789474
334360,CNC,12/11/2019,59.39,58.64,4781200,4,0.4601,1.5715,29.806,1.0843,10.9951,0.0001,0.5186,1.108,1.4685,1.5957,3.0195,5.4112,1897,52.618,52.2984,1,1,8.151432469,0.315789474
334554,CNC,9/18/2020,60.53,61.13,4873000,3,0.4255,1.2514,36.1052,0.6511,13.4342,0.0001,0.3931,1.9526,2.9598,2.1863,2.4927,-225.1,2179,62.7542,62.7572,-1,0,0,0.315789474
334772,CNP,1/30/2006,6.72,6.6,2099200,1,0.1874,0.821,27.0263,6.5993,28.7293,11.3041,0.8595,2.8599,9.9448,6.5428,3.3301,-20.9524,304,6.7594,6.76205,-1,0,0,0.4
334896,CNP,7/27/2006,7.15,7.2,2199900,3,0.114,0.7601,33.3023,5.836,45.323,2.7696,0.8346,4.2894,14.677,5.2967,2.7025,-44.385,482,6.6232,6.6226,1,1,4.861111111,0.4
335157,CNP,8/10/2007,8.84,8.9,3420900,3,0.1088,0.6942,33.2359,5.5847,47.3433,1.8084,0.8251,4.8353,15.2497,5.2419,2.7079,293.548,861,9.5258,9.52585,-1,0,0,0.4
335245,CNP,12/14/2007,10.24,10.29,3230500,4,0.1456,0.7354,31.4758,5.4757,36.741,3.3592,0.8221,3.9969,11.6449,5.7459,2.8593,91.2281,987,9.6892,9.68495,1,0,0,0.4
335278,CNP,2/4/2008,9.06,9.18,2167000,1,0.1918,0.7159,29.3577,5.1362,28.8433,14.681,0.8197,3.6277,9.9911,6.4894,3.0656,66.3044,1039,9.597,9.6038,-1,1,12.30936819,0.4
335373,CNP,6/19/2008,9.49,9.5,2795400,2,0.1477,0.9236,33.4045,5.0193,34.4569,4.1176,0.8264,3.7828,11.1236,5.1399,2.6942,37.5465,1175,9.1416,9.13985,1,0,0,0.4
335436,CNP,9/18/2008,8.29,8.13,6019300,3,0.1321,0.9878,38.3976,4.9917,39.0855,2.1337,0.8263,5.4076,13.3996,6.6051,2.3439,37.4656,1266,9.0324,9.03495,-1,1,16.35916359,0.4
336045,CNP,2/17/2012,13.19,13.28,7527000,1,0.0932,1.0852,30.7918,2.3385,53.5029,3.8,0.6775,7.0537,16.2188,3.4298,2.9229,5.6757,774,13.2894,13.2919,-1,0,0,0.4
336088,CNP,4/20/2012,13.55,13.66,2170900,2,0.0679,0.9217,37.9475,2.3086,73.1803,1.5204,0.6646,8.2623,19.8033,2.9086,2.3717,4.78,837,13.429,13.4229,1,1,2.342606149,0.4
336264,CNP,1/3/2013,14.14,14.19,1990900,1,0.1068,0.7559,32.7889,2.1071,48.7437,6.0296,0.6503,6.1558,13.9029,3.3631,2.7448,5.0637,1095,14.4056,14.42265,-1,0,0,0.4
336305,CNP,3/5/2013,15.81,15.92,3465500,1,0.1068,0.7559,32.7889,2.1071,48.7437,6.0296,0.6503,6.1558,13.9029,3.3631,2.7448,5.0637,1156,14.6724,14.6499,1,1,7.788944724,0.4
336873,CNP,3/4/2016,15.52,16.16,7060400,1,0.0945,0.9215,26.3105,2.4181,57.0565,3.641,0.6772,7.7621,12.6008,4.3925,3.4207,5.7764,520,14.9112,14.87695,1,1,7.797029703,0.4
337357,CNP,2/5/2018,24.49,23.99,4794200,1,0.1408,1.1655,30.8368,1.8096,39.4612,7.4319,0.6273,5.2298,7.9556,3.3972,2.9186,4.1353,1223,25.237,25.2548,-1,0,0,0.4
337486,CNP,8/9/2018,25.71,25.68,1866300,3,0.0995,1.0562,38.8969,1.413,54.8825,2.4642,0.5683,6.9168,10.217,3.3489,2.3138,3.4044,1408,24.7232,24.68335,1,0,0,0.4
337733,CNP,8/5/2019,27.77,27.03,4359000,3,0.0479,0.9948,62.9674,1.7831,84.8613,0.4388,0.6267,14.5356,21.532,3.7996,1.4293,8.9292,1769,27.4636,27.47395,-1,0,0,0.4
338359,COF,7/27/2006,62.3,59.82,3155800,3,0.0277,0.94,0.0001,1.5783,81,0.0001,0.6122,22.391,9,3.5249,0.0001,4.624,482,65.8674,65.87855,-1,1,4.195921097,0.526315789
338507,COF,3/1/2007,59.63,61.06,3539100,1,0.0204,0.94,0.0001,1.1407,81,0.0001,0.5329,22.2872,9,2.6368,0.0001,5.5327,699,62.5682,62.55845,1,0,0,0.526315789
338535,COF,4/11/2007,58.44,58.5,3270200,2,0.0213,0.94,0.0001,1.1873,81,0.0001,0.5428,24.0989,9,3.0477,0.0001,6.6318,740,61.677,61.6838,-1,0,0,0.526315789
338591,COF,6/29/2007,64.01,62.1,3929500,2,0.0213,0.94,0.0001,1.1873,81,0.0001,0.5428,24.0989,9,3.0477,0.0001,6.6318,819,61.5778,61.57165,1,0,0,0.526315789
338618,COF,8/8/2007,55.92,56.7,6241200,3,0.0216,0.94,0.0001,1.3518,81,0.0001,0.5748,-2.569,9,3.2936,0.0001,6.8985,859,61.0908,61.1787,-1,1,3.068783069,0.526315789
339233,COF,1/14/2011,39.64,41.1,5038000,1,0.0178,1.02,0.0001,1.4445,85.51,0.0001,0.5786,28.6359,27.06,3.7459,0.0001,7.3963,375,34.9272,34.7963,1,0,0,0.526315789
339384,COF,8/22/2011,36.11,35.05,5031900,3,0.0176,1.03,0.0001,1.1681,87.2,0.0001,0.5281,23.0181,28.9,2.9444,0.0001,5.4799,595,40.8028,40.81175,-1,1,5.677603424,0.526315789
339512,COF,2/24/2012,42.1,42.1,4601500,1,0.0148,0.93,0.0001,0.89,88.62,0.0001,0.465,32.0037,28,4.0731,0.0001,6.444,781,39.3892,39.31475,1,1,10.02375297,0.526315789
339776,COF,3/15/2013,46.85,47.3,8652100,1,0.0155,0.65,0.0001,0.9079,90.57,0.0001,0.4701,22.246,20.22,2.746,0.0001,4.1393,1166,48.2778,48.3515,-1,0,0,0.526315789
339828,COF,5/30/2013,53.17,53.78,5352900,2,0.0164,0.94,0.0001,0.8828,91.37,0.0001,0.4565,22.3749,25.9,2.9897,0.0001,4.5208,1242,49.088,49.07945,1,1,7.010040907,0.526315789
340221,COF,9/18/2015,67.31,66.16,4956100,3,0.0153,1.02,0.0001,0.8971,93.54,0.0001,0.4669,22.4418,24.23,2.3446,0.0001,3.3173,352,72.1688,72.35575,-1,0,0,0.526315789
340470,COF,9/14/2016,65.45,64.98,2776600,3,0.0141,1.07,0.0001,1.2407,93.04,0.0001,0.5492,19.7414,21.04,2.1073,0.0001,3.013,714,62.7576,62.69555,1,1,6.848261003,0.526315789
340656,COF,6/12/2017,75.64,75.66,2638200,2,0.014,1.02,0.0001,1.0166,91.85,0.0001,0.4993,19.3312,18.35,2.1308,0.0001,3.0249,985,76.3818,76.47565,-1,0,0,0.526315789
340754,COF,10/30/2017,87.33,87.64,1847600,4,0.0139,1.08,0.0001,1.237,90.79,0.0001,0.5506,-20.5032,18.31,-1.7689,0.0001,-2.5207,1125,79.5094,79.44415,1,1,4.56412597,0.526315789
340924,COF,7/5/2018,89.83,89.03,1447700,3,0.0157,0.99,0.0001,1.0309,87.9,0.0001,0.5058,25.2898,23.12,2.9642,0.0001,4.155,1373,90.1264,90.22425,-1,0,0,0.526315789
340930,COF,7/13/2018,91.23,90.89,1952700,3,0.0157,0.99,0.0001,1.0309,87.9,0.0001,0.5058,25.2898,23.12,2.9642,0.0001,4.155,1381,90.6522,90.63515,1,1,5.589173726,0.526315789
341005,COF,10/29/2018,83.71,83.42,4185200,4,0.0144,1.02,0.0001,1.1401,86.72,0.0001,0.5312,21.8047,22.6,2.4464,0.0001,3.4048,1489,92.3126,92.46685,-1,1,4.68712539,0.526315789
341145,COF,5/22/2019,89.68,89.29,1117200,2,0.0155,1.01,0.0001,0.8828,85.01,0.0001,0.4671,26.5133,20.77,2.8978,0.0001,3.9202,1694,85.1556,85.0514,1,1,1.399932803,0.526315789
341354,COF,3/20/2020,47.55,44.59,8038300,1,0.0046,1.02,0.0001,0.9798,85.3,0.0001,0.4931,-77.7656,9.65,-2.3579,0.0001,-3.1765,1997,90.5742,91.26815,-1,0,0,0.526315789
341799,COG,6/23/2006,4.93,5.04,6088800,2,0.1172,0.9876,46.96,0.4915,82.5194,1.2849,0.3167,24.5626,40.8194,6.5812,1.9165,6.5812,448,5.3268,5.335,-1,0,0,0.470588235
341835,COG,8/15/2006,6.16,6.25,3334400,3,0.0933,1.7903,50.7412,0.4397,80.9601,0.8554,0.2946,102.315,164.956,20.7764,1.7737,20.7764,501,5.4132,5.39915,1,0,0,0.470588235
342107,COG,9/14/2007,8.11,8.21,1656000,3,0.0822,0.8845,52.9392,0.2995,79.9711,0.9452,0.219,20.7512,32.4973,3.3707,1.7001,3.3707,896,7.9198,7.93005,-1,0,0,0.470588235
342137,COG,10/26/2007,8.65,8.69,3627200,4,0.0899,0.8758,52.5092,0.327,77.3692,1.6044,0.2357,21.683,35.9679,3.9287,1.714,3.9287,938,8.136,8.13335,1,0,0,0.470588235
342352,COG,9/4/2008,9.03,8.85,12659600,3,0.0692,1.3536,54.6194,0.4907,81.2658,0.8794,0.3238,27.363,46.8577,4.0089,1.6478,4.0089,1252,11.4386,11.4597,-1,1,33.33333333,0.470588235
342679,COG,12/21/2010,8.61,8.6,3412000,4,0.0555,0.6682,38.2274,0.5206,79.9731,1.5017,0.3424,22.0763,59.1169,2.6224,2.3543,2.6224,351,7.804,7.7925,1,1,12.90697674,0.470588235
342983,COG,3/7/2012,15.81,16.09,7022600,1,0.0618,1.0545,31.4578,0.4762,74.4797,5.6787,0.3226,6.7312,17.1462,0.862,2.861,0.862,793,16.3436,16.35295,-1,1,10.19266625,0.470588235
343068,COG,7/9/2012,18.96,18.79,7502000,3,0.0662,0.5443,31.7762,0.5056,77.446,3.7837,0.3197,12.3312,25.5243,1.743,2.8323,1.743,917,16.54,16.4964,1,1,4.52368281,0.470588235
343422,COG,12/4/2013,32.27,32.21,4075500,4,0.0979,0.9289,41.0756,0.5203,75.751,6.7669,0.3422,15.9901,34.4092,3.5356,2.1911,3.5356,1430,32.9666,32.99225,-1,0,0,0.470588235
343654,COG,8/6/2015,23.73,23.88,8149900,3,0.0557,0.8111,40.0807,0.9601,54.1563,7.6551,0.4873,-5.0816,-0.3354,-0.7312,2.2455,-0.7312,309,28.806,28.8532,-1,1,7.537688442,0.470588235
343833,COG,4/22/2016,21.66,21.91,5510800,2,0.0443,2.8852,44.5723,0.5351,44.8747,9.0796,0.3456,-25.4886,-28.516,-2.1862,2.0192,-2.1862,569,20.607,20.51495,1,1,5.431309904,0.470588235
343975,COG,11/11/2016,20.15,20.16,5827200,4,0.0618,2.7768,57.2556,0.5922,55.6145,10.5589,0.3719,-92.5018,-139.996,-11.4018,1.5719,-11.4018,772,22.0738,22.10775,-1,0,0,0.470588235
344091,COG,5/2/2017,22.56,22.83,8772600,2,0.0882,3.1389,37.8809,0.5758,67.1576,13.6485,0.3654,4.6751,12.4746,0.8148,2.3759,0.8148,944,22.1162,22.0937,1,0,0,0.470588235
344311,COG,3/16/2018,23.87,23.83,9495500,1,0.1043,2.4214,47.816,0.6325,71.0192,11.0174,0.3361,24.7727,37.4121,4.8714,1.8822,4.8714,1262,24.6636,24.6638,-1,1,4.322282837,0.470588235
344483,COG,11/19/2018,24.88,24.8,8700900,4,0.1706,1.8956,59.2612,0.5872,77.1698,14.7646,0.3699,38.3978,47.5606,13.1716,1.5187,13.1716,1510,22.695,22.64095,1,0,0,0.470588235
344644,COG,7/15/2019,23.01,22.74,5320500,3,0.0966,1.4305,61.2989,0.551,61.5806,9.0608,0.3385,21.057,30.2432,4.082,1.4682,4.082,1748,23.8524,23.8773,-1,1,29.24362357,0.470588235
344843,COG,4/28/2020,21.01,20.21,6441600,2,0.0734,1.2164,73.9992,0.5635,54.0626,8.5064,0.3255,9.1392,16.1626,1.4023,1.2162,1.4023,2036,16.9932,16.9799,1,0,0,0.470588235
345338,COO,10/11/2006,51.91,53.23,465000,4,0.0918,1.6518,61.0693,0.5387,59.1096,0.3735,0.3308,6.2965,10.3719,0.9867,1.4737,95.3522,558,50.2054,50.15885,1,0,0,0.571428571
345406,COO,1/22/2007,45.02,46.33,2807700,1,0.0889,2.145,64.3212,0.6086,59.207,0.3609,0.3682,2.4373,7.1835,0.3813,1.3992,34.6394,661,49.6692,49.7139,-1,1,3.237642996,0.571428571
345494,COO,5/29/2007,54.41,54.31,839000,2,0.0899,1.943,62.5601,0.6107,56.0693,0.3787,0.3657,-0.2337,4.6693,-0.0372,1.4386,-5.4007,788,50.1288,50.0708,1,0,0,0.571428571
345595,COO,10/19/2007,44.15,44.46,538700,4,0.0957,1.8065,59.5934,0.6006,47.1933,0.4896,0.3626,-9.7386,-1.6492,-1.6576,1.5102,-100.511,931,49.855,50.0309,-1,1,3.30634278,0.571428571
346374,COO,11/21/2011,56.86,56.98,792700,4,0.1375,2.0222,53.5595,0.1964,61.9641,0.5413,0.1446,15.6932,18.4589,2.9233,1.6804,10.6347,686,71.4892,71.7346,-1,0,0,0.571428571
346439,COO,2/27/2012,78.66,79.45,314300,1,0.1254,2.6903,55.2487,0.2118,64.5443,0.4238,0.1608,16.7524,18.9315,2.8195,1.629,10.0696,784,72.1806,72.13675,1,1,2.303335431,0.571428571
347198,COO,9/3/2015,163.02,161.09,919500,3,0.1044,1.5384,54.6147,0.4855,59.1076,0.465,0.2843,9.7364,10.8974,1.6794,1.6479,44.1412,337,172.1774,172.2224,-1,1,10.5158607,0.571428571
347357,COO,4/22/2016,158.15,157.69,285900,2,0.1051,2.8401,55.5896,0.5251,61.6991,0.4274,0.3396,15.3163,18.5614,2.7106,1.619,99.8324,569,149.2602,148.9365,1,1,3.297609233,0.571428571
347791,COO,1/11/2018,230.13,228.49,660200,1,0.0941,2.8278,63.122,0.7612,62.8644,0.4327,0.4292,-20.7627,15.2881,-3.881,1.4258,13.8293,1198,230.9214,231.0932,-1,0,0,0.571428571
347916,COO,7/12/2018,246.97,245.71,452100,3,0.1055,2.5765,51.2182,0.711,64.6667,0.4862,0.4107,15.2727,17.5152,3.124,1.7572,-13.3776,1380,232.3362,232.23545,1,1,5.453583493,0.571428571
348242,COO,10/28/2019,283.06,283.97,249500,4,0.1102,1.0475,56.6469,0.5033,65.7895,0.4668,0.2581,17.4957,21.2117,3.3346,1.5888,-58.8522,1853,301.1784,301.79275,-1,0,0,0.571428571
348291,COO,1/8/2020,324.93,327.59,335800,1,0.0987,1.0762,56.8245,0.4762,66.0012,0.4173,0.2485,14.005,17.1928,2.4257,1.5838,-101.23,1925,308.4338,308.37395,1,1,8.559479838,0.571428571
348354,COO,4/8/2020,293.53,297.4,347400,2,0.0806,1.1374,63.2349,0.5236,61.6308,0.3545,0.2705,2.1909,5.4487,0.317,1.4233,-10.4356,2016,315.3924,315.8646,-1,1,3.238063215,0.571428571
348473,COO,9/28/2020,337.61,334.12,182800,3,0.0857,1.1706,70.1228,0.5001,62.4006,0.3654,0.261,9.5469,12.4524,1.4679,1.2835,1380,2189,310.2758,309.9185,1,0,0,0.571428571
348699,COP,2/17/2006,28.41,28.73,14936300,1,0.3002,0.7903,23.9558,0.4459,29.9622,6.0953,0.2653,6.8667,12.5441,4.5586,3.7569,8.4741,322,28.5758,28.58755,-1,0,0,0.315789474
348742,COP,4/21/2006,32.97,34.1,15045900,2,0.2994,0.8045,23.2872,0.3814,38.976,4.597,0.2437,10.6981,18.8836,6.7023,3.8648,11.7644,385,29.636,29.5492,1,0,0,0.315789474
348861,COP,10/10/2006,27.29,27.67,14047400,4,0.2581,0.9484,29.847,0.3283,39.2594,5.0138,0.2184,7.5162,16.3959,3.8683,3.0154,6.3676,557,29.7684,29.8648,-1,0,0,0.315789474
348908,COP,12/15/2006,35.12,34.8,17581000,4,0.2581,0.9484,29.847,0.3283,39.2594,5.0138,0.2184,7.5162,16.3959,3.8683,3.0154,6.3676,623,30.3556,30.2665,1,0,0,0.315789474
349206,COP,2/26/2008,40.32,41.59,19828700,1,0.3086,0.9191,27.2951,0.2399,32.5771,5.4509,0.1907,7.3189,13.8563,4.6419,3.2973,7.0074,1061,39.5406,39.5548,-1,1,6.107237317,0.315789474
349262,COP,5/15/2008,43.96,43.9,17076200,2,0.3858,0.9618,25.1045,0.2373,29.7888,7.622,0.189,7.4148,13.7936,5.9049,3.585,8.7579,1140,40.0408,40.0166,1,1,3.143507973,0.315789474
349343,COP,9/10/2008,34.41,35.72,22568100,3,0.3866,0.9599,21.419,0.238,30.1206,7.3988,0.1895,7.2689,13.8554,5.6021,4.2019,8.2862,1258,40.8262,41.0092,-1,1,31.74692049,0.315789474
349841,COP,8/31/2011,38.17,38.04,11838200,3,0.1079,1.1194,88.496,0.349,50.6319,1.1505,0.2536,15.6694,23.9114,2.254,1.017,2.413,604,39.3898,39.4576,-1,0,0,0.315789474
349924,COP,12/29/2011,40.59,41.13,5944100,4,0.1052,1.0766,92.2782,0.3441,52.3452,1.6586,0.2474,21.0324,21.5287,1.9468,0.9753,2.0755,724,39.8082,39.7714,1,0,0,0.315789474
350049,COP,6/28/2012,40.91,41.26,8444900,2,0.1302,0.9211,46.807,0.4954,59.6685,5.0815,0.2885,15.2742,28.6821,3.7035,1.9228,3.7043,906,40.3412,40.3681,-1,0,0,0.315789474
350071,COP,7/31/2012,41.99,41.67,8958000,3,0.1275,0.9078,56.1728,0.4411,55.332,5.5884,0.2818,12.2205,26.1809,3.6343,1.6022,3.6351,939,41.011,40.9809,1,1,3.863690905,0.315789474
350863,COP,6/23/2016,39.82,40.74,7714800,2,0.058,1.2601,53.5318,0.758,53.148,2.2713,0.4196,-19.2108,-22.1883,-2.7966,1.6812,-2.7966,631,39.9008,39.90075,1,0,0,0.315789474
350865,COP,6/27/2016,37.96,36.41,11940900,2,0.058,1.2601,53.5318,0.758,53.148,2.2713,0.4196,-19.2108,-22.1883,-2.7966,1.6812,-2.7966,635,39.8388,39.8571,-1,0,0,0.315789474
350932,COP,9/30/2016,39.36,39.04,8814000,3,0.0691,1.2792,45.8564,0.7869,49.7238,2.9567,0.4287,-15.9607,-18.3855,-2.8144,1.9627,-2.8144,730,37.1022,37.03915,1,1,1.69057377,0.315789474
351117,COP,6/27/2017,40.66,40.16,8697100,2,0.1139,2.0027,32.0502,0.7695,66.0099,2.9627,0.3921,-38.73,-44.472,-11.2332,2.8081,-11.2332,1000,42.134,42.2151,-1,0,0,0.315789474
351195,COP,10/17/2017,45.91,45.93,3579000,4,0.1191,1.7572,44.5055,0.6397,58.2303,3.4425,0.3574,18.0746,18.8187,5.1881,2.0222,5.1881,1112,42.7354,42.67915,1,1,2.024820379,0.315789474
351491,COP,12/20/2018,56.68,56.42,8372900,4,0.1481,1.795,35.3277,0.4668,60.5444,4.0596,0.3166,18.0292,28.2116,5.857,2.5476,5.857,1541,63.3888,63.68875,-1,0,0,0.315789474
351746,COP,12/26/2019,62.58,62.49,4835200,4,0.1154,2.4014,37.6032,0.425,63.9558,2.8596,0.2967,8.8452,19.6069,2.1198,2.3934,2.1198,1912,57.0166,56.8795,1,0,0,0.315789474
351798,COP,3/12/2020,29.38,27.3,16581700,1,0.074,2.1636,42.3529,0.477,40.7815,3.9242,0.3211,-36.1463,-28.7674,-5.4513,2.125,-5.4513,1989,54.9858,55.36255,-1,0,0,0.315789474
352302,COST,9/8/2006,34.34,34.77,4274900,3,1.136,1.0528,2.5602,0.0618,12.0693,3.8315,0.023,1.7892,2.5867,3.8891,35.1542,3.8891,525,37.6704,37.73775,-1,0,0,0.352941176
352373,COST,12/19/2006,38.91,38.63,4069300,4,0.7685,0.9908,3.8605,0.0636,12.4556,2.299,0.0191,1.6739,2.4954,2.6403,23.3128,2.6403,627,38.333,38.3263,1,1,5.51384934,0.352941176
352810,COST,9/16/2008,50.06,50.78,10797500,3,1.1169,1.0663,2.9143,0.2552,12.1299,4.0282,0.1935,1.7229,2.6147,4.4604,30.8824,4.4604,1264,49.6828,49.7398,-1,1,16.56163844,0.352941176
354170,COST,8/13/2015,129.82,128.86,1114000,3,1.0836,1.0145,3.079,0.5658,13.0863,3.4908,0.3091,2.1438,3.231,7.1751,29.2304,7.1751,316,125.4296,125.43765,-1,0,0,0.352941176
354171,COST,8/14/2015,128.51,129.58,1210400,3,1.0836,1.0145,3.079,0.5658,13.0863,3.4908,0.3091,2.1438,3.231,7.1751,29.2304,7.1751,317,125.5328,125.5288,1,0,0,0.352941176
354178,COST,8/25/2015,121.33,117.72,4645100,3,1.0836,1.0145,3.079,0.5658,13.0863,3.4908,0.3091,2.1438,3.231,7.1751,29.2304,7.1751,328,125.8576,125.8938,-1,0,0,0.352941176
354190,COST,9/11/2015,124.05,125.11,1452300,3,1.0836,1.0145,3.079,0.5658,13.0863,3.4908,0.3091,2.1438,3.231,7.1751,29.2304,7.1751,345,126.2864,126.25835,1,1,10.41483495,0.352941176
354204,COST,10/1/2015,128.48,128.23,2657300,4,0.7678,1.0309,4.4934,0.5529,13.2219,2.2752,0.3042,1.7634,2.8178,4.3953,20.0294,4.3953,365,126.7138,126.75095,-1,0,0,0.352941176
354209,COST,10/8/2015,130.93,134.53,2370900,4,0.7678,1.0309,4.4934,0.5529,13.2219,2.2752,0.3042,1.7634,2.8178,4.3953,20.0294,4.3953,372,127.0538,127.04655,1,1,7.641418271,0.352941176
354365,COST,5/23/2016,127.75,127.01,1828400,2,0.7903,0.9731,4.3707,0.4353,13.4745,2.5946,0.2502,2.0359,3.2052,4.6731,20.5915,4.6731,600,134.7936,134.8395,-1,0,0,0.352941176
354404,COST,7/19/2016,149.81,150.36,1487800,3,1.1024,0.9771,3.0821,0.4185,13.4327,3.5287,0.2477,2.1307,3.2577,6.3656,29.2013,6.3656,657,137.7984,137.5526,1,0,0,0.352941176
354476,COST,10/28/2016,134.91,134.3,1843900,4,0.7692,0.9692,4.798,0.4163,13.5628,2.2655,0.2433,1.9396,3.0215,4.5377,18.7577,4.5377,758,138.018,138.039,-1,0,0,0.352941176
354527,COST,1/12/2017,145.14,145.61,1296900,1,0.8354,0.9258,4.8287,0.399,12.8973,2.7206,0.1813,1.7302,2.8355,4.0985,18.6387,4.0985,834,139.5362,139.34015,1,1,10.01991621,0.352941176
354677,COST,8/17/2017,149.63,149.71,2650000,3,1.1638,0.9898,3.0468,0.5933,13.2459,3.7316,0.3724,2.1726,3.4279,8.4123,29.5391,8.4123,1051,150.1344,150.2423,-1,0,0,0.352941176
354742,COST,11/17/2017,161.93,161.91,2100600,4,0.8078,0.9773,4.411,0.5704,13.1787,2.4629,0.3632,2.012,2.9897,5.7327,20.4035,5.7327,1143,153.9946,153.8663,1,1,11.46315854,0.352941176
355039,COST,1/28/2019,199.68,201.68,1999400,1,0.827,0.9643,5.0726,0.4577,13.2105,2.7052,0.2526,2.5116,3.3987,6.3527,17.7424,6.3527,1580,205.5142,206.0203,-1,0,0,0.352941176
355082,COST,3/29/2019,231.86,232.32,1968000,1,0.827,0.9643,5.0726,0.4577,13.2105,2.7052,0.2526,2.5116,3.3987,6.3527,17.7424,6.3527,1640,211.9606,211.70525,1,0,0,0.352941176
356055,CPB,8/8/2007,24.84,24.52,2447000,3,0.22,0.7773,36.8759,2.061,37.7292,1.1394,0.6156,4.3018,9.6615,4.3243,2.4406,-4.698,859,25.495,25.5054,-1,1,5.097879282,0.454545455
356274,CPB,6/20/2008,22.85,22.6,2095200,2,0.2889,0.9681,31.3564,1.116,38.617,1.7327,0.4824,28.2979,4.3617,2.8481,2.8702,-7.4176,1176,23.128,23.11965,1,1,9.601769912,0.454545455
356279,CPB,6/27/2008,22.01,21.76,1943200,2,0.2889,0.9681,31.3564,1.116,38.617,1.7327,0.4824,28.2979,4.3617,2.8481,2.8702,-7.4176,1183,23.0696,23.08875,-1,0,0,0.454545455
356293,CPB,7/18/2008,24.29,24.05,2466200,3,0.2649,0.7045,29.9125,1.9841,38.7172,1.2678,0.5534,3.9067,10.9621,6.7527,3.0088,-6.9261,1204,23.0758,23.0731,1,1,4.158004158,0.454545455
356398,CPB,12/16/2008,19.59,20.17,3320900,4,0.3631,0.7856,31.36,2.5733,38.7111,1.5391,0.6042,11.3333,17.7333,24.2764,2.8699,-22.6876,1355,23.7862,23.84365,-1,0,0,0.454545455
356645,CPB,12/9/2010,24.86,25.21,5677000,4,0.3186,0.8568,33.3564,2.7899,41.1602,1.5251,0.638,12.8453,20.442,25.2717,2.6981,-19.4561,339,25.8444,25.8647,-1,0,0,0.454545455
356790,CPB,7/8/2011,25.42,25.62,2060400,3,0.1502,0.9869,48.8846,2.8139,41.1251,0.7914,0.6889,9.6993,9.8933,4.1058,1.8411,-2.8772,550,25.4304,25.41525,1,0,0,0.454545455
356809,CPB,8/4/2011,24.52,23.96,4611800,3,0.1502,0.9869,48.8846,2.8139,41.1251,0.7914,0.6889,9.6993,9.8933,4.1058,1.8411,-2.8772,577,25.2884,25.30625,-1,1,1.878130217,0.454545455
356887,CPB,11/23/2011,23.89,23.64,2821900,4,0.311,1.0443,32.8181,2.5613,39.5187,1.4702,0.6748,12.1703,19.2504,22.5364,2.7424,-18.113,688,24.7824,24.77605,1,1,2.749576988,0.454545455
356929,CPB,1/26/2012,24.27,24.16,1960800,1,0.3169,0.8913,29.1051,2.4043,38.3996,1.744,0.6265,9.7064,15.5777,16.792,3.0922,-14.6502,752,24.72,24.73965,-1,0,0,0.454545455
356953,CPB,3/1/2012,25.43,25.3,1945800,1,0.3169,0.8913,29.1051,2.4043,38.3996,1.744,0.6265,9.7064,15.5777,16.792,3.0922,-14.6502,787,24.7054,24.69875,1,0,0,0.454545455
357054,CPB,7/25/2012,25.42,25.3,1789000,3,0.1655,0.8556,46.0407,3.1069,40.6106,0.8992,0.6906,12.0259,13.506,9.4655,1.9548,-5.2762,933,25.1078,25.10785,-1,0,0,0.454545455
357064,CPB,8/8/2012,25.45,25.82,2061900,3,0.1655,0.8556,46.0407,3.1069,40.6106,0.8992,0.6906,12.0259,13.506,9.4655,1.9548,-5.2762,947,25.1252,25.12265,1,1,5.654531371,0.454545455
357364,CPB,10/18/2013,33.65,33.55,1454600,4,0.2391,0.6304,33.4226,3.5926,35.8891,1.2864,0.6256,7.9446,14.0878,13.3829,2.6928,-7.7922,1383,34.3598,34.369,-1,1,7.153502235,0.454545455
357976,CPB,9/26/2016,47.73,47.59,1707800,3,0.2153,0.7468,33.3966,2.3046,32.3652,1.2138,0.6015,-4.8014,-2.1932,-5.2838,2.6949,4.3039,726,52.1042,52.24095,-1,0,0,0.454545455
358059,CPB,1/25/2017,56.23,56.06,1126200,1,0.2868,0.7783,29.5993,2.3516,37.3561,1.6585,0.6079,4.6522,9.4427,6.8289,3.0406,-5.9412,847,52.3006,52.2923,1,0,0,0.454545455
358125,CPB,5/1/2017,51.52,50.83,746500,2,0.2487,0.7611,30.0162,2.2765,35.8878,1.5019,0.6037,9.4981,16.082,11.8121,2.9984,-10.4762,943,51.586,51.5953,-1,0,0,0.454545455
